date,AED,ARS,AUD,BGN,BRL,CAD,CHF,CZK,DKK,EUR,GBP,HRK,HUF,MXN,NOK,NZD,PLN,RON,RSD,RUB,SEK,TRY,TWD,UAH,USD,VND,ZAR,BOB,CLP,CNY,COP,EGP,HKD,IDR,ILS,INR,JPY,KRW,MAD,MYR,PEN,PHP,PKR,SAR,SGD,THB
2018-08-23,3.6731,30.284,1.3743,1.6922,4.0689,1.3054,0.9848,22.264,6.4536,0.8652,0.7781,6.4316,280.2456,18.8595,8.3671,1.5014,3.7057,4.0155,102.1542,68.1958,9.1066,6.0768,30.8053,27.9042,1,23282.94,14.3335,6.9215,665.0702,6.8723,2971.2829,17.8684,7.8499,14634.4628,3.6399,70.0849,111.0079,1122.6907,9.4651,4.1069,3.2918,53.51,123.242,3.7506,1.3716,32.8229
2018-08-24,3.6731,30.5819,1.37,1.6875,4.1077,1.3059,0.9842,22.2124,6.4357,0.8628,0.779,6.4158,279.5426,18.9324,8.3564,1.5002,3.6939,4.0004,101.8799,67.6459,9.126,6.0637,30.7404,27.9133,1,23298.32,14.3133,6.9227,665.7012,6.8457,2975.6421,17.8691,7.8499,14616.2335,3.6346,69.9573,111.3119,1117.1558,9.4525,4.1013,3.2978,53.4136,123.1599,3.7506,1.3688,32.7123
2018-08-25,3.6731,30.8392,1.3649,1.6828,4.1036,1.3026,0.9834,22.1654,6.418,0.8604,0.7783,6.393,278.458,18.9074,8.334,1.495,3.6798,3.9899,101.605,67.1669,9.1289,6.0132,30.6755,27.84,1,23259.5,14.2616,6.9045,660.7725,6.8069,2966.7,17.8704,7.8497,14583.5,3.6244,69.74,111.24,1114.44,9.4406,4.0923,3.292,53.3375,123.0625,3.7506,1.365,32.6
2018-08-26,3.6731,30.8379,1.3647,1.6827,4.1038,1.3025,0.9834,22.1645,6.4176,0.8604,0.7783,6.3934,278.4465,18.8961,8.3335,1.4949,3.6797,3.9896,101.608,67.1701,9.1278,6.0101,30.677,27.84,1,23259.5,14.2624,6.9045,660.7743,6.8066,2966.0377,17.8695,7.8497,14586.9952,3.6248,69.7396,111.2456,1114.363,9.4404,4.0924,3.292,53.3413,123.0625,3.7506,1.365,32.6028
2018-08-27,3.6731,31.0015,1.3638,1.6794,4.0918,1.3003,0.98045,22.0961,6.4044,0.8587,0.777,6.3845,277.9891,18.768,8.3368,1.4949,3.6681,3.9858,101.442,67.3184,9.1127,6.1132,30.7154,27.8726,1,23267.07,14.2266,6.9067,659.472,6.8158,2949.1773,17.8888,7.8499,14608.6893,3.631,69.9394,111.0931,1111.6694,9.4227,4.0982,3.2904,53.3188,123.1885,3.7505,1.3642,32.564
2018-08-28,3.6731,31.1651,1.362,1.67635,4.1029,1.2942,0.9775,21.9846,6.3766,0.8551,0.7761,6.3563,276.9364,18.8836,8.3277,1.4915,3.6519,3.9711,101.2091,67.6102,9.1148,6.224,30.6928,27.9442,1,23271.26,14.182,6.9074,660.0216,6.8075,2952.0338,17.903,7.8498,14622.7814,3.6274,70.1352,111.1608,1107.6823,9.3953,4.1016,3.2893,53.3291,123.3175,3.7506,1.3631,32.5628
2018-08-29,3.6731,32.2029,1.3677,1.6733,4.1302,1.2924,0.9744,22.0138,6.3798,0.8555,0.7734,6.3616,278.005,19.0424,8.3482,1.4911,3.6628,3.9689,101.2897,68.0042,9.1507,6.3879,30.7042,28.1247,1,23302.9,14.3372,6.9141,665.0956,6.8197,2988.9884,17.9008,7.8491,14665.75,3.6246,70.5188,111.4258,1110.4671,9.3967,4.1146,3.2937,53.4246,123.2338,3.7506,1.3654,32.691
2018-08-30,3.6731,36.0661,1.3735,1.6743,4.1336,1.2951,0.9702,22.0456,6.3834,0.8561,0.7682,6.368,279.44,19.0568,8.338,1.5022,3.6752,3.9742,101.4042,68.133,9.128,6.6245,30.7131,28.2099,1,23287.5,14.5882,6.9139,672.6737,6.8362,3012.8158,17.8742,7.849,14752.3631,3.612,70.8694,111.3957,1111.1932,9.3979,4.1147,3.2963,53.5104,123.4109,3.7506,1.3665,32.7327
2018-08-31,3.6731,38.0649,1.3845,1.6802,4.1237,1.303,0.9683,22.1311,6.4046,0.8591,0.7699,6.3899,280.5814,19.127,8.3575,1.5076,3.692,3.9886,101.5187,67.8402,9.128,6.613,30.7112,28.3288,1,23318.13,14.7032,6.9314,680.3119,6.8334,3043.0527,17.8293,7.849,14795.9352,3.6071,70.9056,110.9402,1115.1535,9.4174,4.114,3.304,53.5335,123.5909,3.7506,1.3701,32.7566
2018-09-01,3.6731,36.9005,1.3904,1.6857,4.055,1.3041,0.9689,22.2122,6.4256,0.8619,0.7716,6.4096,281.481,19.0844,8.3886,1.5105,3.7093,3.9978,101.825,67.5002,9.1464,6.5426,30.686,28.3025,1,23309.25,14.6877,6.9315,681.6125,6.8302,3058.475,17.8288,7.8493,14745.5,3.6068,70.805,111.081,1115.165,9.4371,4.1161,3.3038,53.555,123.62,3.7506,1.3721,32.772
2018-09-02,3.6731,36.9025,1.3905,1.6858,4.0555,1.3044,0.969,22.2106,6.4259,0.8619,0.7719,6.4099,281.4828,19.0866,8.3891,1.5107,3.709,3.9967,101.8328,67.5119,9.147,6.5465,30.687,28.2998,1,23309.25,14.6912,6.9315,681.6174,6.8306,3058.6879,17.8296,7.8492,14751.8587,3.607,70.805,111.0869,1115.2202,9.4371,4.116,3.3039,53.5466,123.5908,3.7506,1.3721,32.7724
2018-09-03,3.6731,37.4382,1.3881,1.6845,4.0976,1.3073,0.9696,22.1749,6.4202,0.8613,0.7757,6.4022,281.3658,19.1785,8.3666,1.5138,3.6996,3.9918,101.7336,67.9282,9.1175,6.6263,30.7393,28.4209,1,23335.89,14.8152,6.9441,683.1659,6.8261,3056.4514,17.9012,7.8494,14829.2757,3.6119,70.9998,111.0362,1112.722,9.4342,4.1262,3.3073,53.5094,123.725,3.7507,1.3714,32.7221
2018-09-04,3.6731,38.3759,1.3914,1.6892,4.1631,1.3152,0.973,22.2301,6.4383,0.8637,0.7784,6.4199,282.7991,19.3334,8.3922,1.5233,3.7166,4.0018,101.9924,68.2028,9.1105,6.668,30.7791,28.4951,1,23313.32,15.1472,6.9141,688.058,6.8349,3061.8983,17.9271,7.8492,14945.8207,3.6195,71.3943,111.3315,1117.1591,9.4494,4.1397,3.3053,53.6122,123.5471,3.7509,1.3753,32.7894
2018-09-05,3.6731,38.9215,1.3916,1.6856,4.1545,1.3182,0.973,22.1895,6.4252,0.8618,0.7767,6.4034,282.5654,19.4375,8.4003,1.5222,3.7235,3.9949,101.7701,68.2496,9.0787,6.6412,30.7936,28.46,1,23304.83,15.4335,6.9224,690.7516,6.8331,3090.2074,17.9108,7.8493,14977.0107,3.6119,71.6267,111.532,1120.3821,9.4318,4.1481,3.3145,53.6252,123.5188,3.7509,1.3769,32.8047
2018-09-06,3.6731,38.068,1.3903,1.6817,4.1323,1.3177,0.96995,22.1202,6.411,0.8598,0.7735,6.3895,281.0409,19.3075,8.4086,1.5167,3.7186,3.9875,101.6195,68.6406,9.0878,6.5899,30.7794,28.3096,1,23299.59,15.3661,6.921,686.2552,6.8328,3094.8741,17.9152,7.8495,14915.3041,3.593,71.8869,111.0941,1121.9375,9.4196,4.1421,3.3164,53.8634,123.5406,3.7509,1.3755,32.7916
2018-09-07,3.6731,37.2145,1.4001,1.6873,4.0605,1.315,0.9669,22.1606,6.43,0.8623,0.7729,6.4041,280.554,19.237,8.4306,1.5244,3.7218,3.9981,101.964,69.4179,9.0836,6.4787,30.7949,28.3009,1,23319.22,15.2219,6.9243,687.6039,6.8412,3083.101,17.8884,7.8497,14896.0865,3.5862,71.9157,110.8389,1124.1265,9.4313,4.1478,3.3232,53.8068,123.5806,3.7509,1.3767,32.8069
2018-09-08,3.6731,36.9965,1.4074,1.6929,4.0654,1.3164,0.9692,22.2332,6.455,0.8655,0.7741,6.4201,281.2895,19.3191,8.4522,1.5309,3.7338,4.003,102.285,69.7593,9.0577,6.4084,30.8058,28.3225,1,23320.5,15.2382,6.9262,688.1975,6.844,3074.125,17.8876,7.8498,14925.025,3.5897,72.064,110.997,1126.5125,9.4475,4.1528,3.3246,53.827,123.74,3.7509,1.3787,32.843
2018-09-09,3.6731,37.0074,1.4073,1.6928,4.0641,1.3166,0.9692,22.2334,6.4549,0.8655,0.774,6.4209,281.3172,19.3204,8.4518,1.5309,3.7337,4.0035,102.24335,69.7559,9.0576,6.4085,30.8087,28.3198,1,23320.5,15.2398,6.9262,688.5223,6.8439,3072.4716,17.8879,7.8498,14921.83,3.5896,72.0654,110.9973,1126.7153,9.4478,4.1523,3.3242,53.8162,123.7145,3.7509,1.3787,32.8419
2018-09-10,3.6731,37.2287,1.4056,1.6893,4.0786,1.3172,0.9725,22.1619,6.4416,0.8637,0.7708,6.4108,280.6448,19.3014,8.402,1.5319,3.7269,4.0005,102.2017,70.1862,9.0507,6.452,30.8333,28.3106,1,23340.36,15.2127,6.9358,695.16,6.8585,3068.91,17.8876,7.8498,14850.9889,3.5866,72.4707,111.0713,1129.5479,9.4413,4.1478,3.3301,53.8762,123.8356,3.7508,1.3795,32.8374
2018-09-11,3.673,37.6738,1.4066,1.6866,4.1215,1.3134,0.9741,22.1139,6.4322,0.8624,0.7678,6.3996,279.9912,19.2506,8.3573,1.5339,3.7153,3.9933,102.117,69.9929,9.0567,6.4592,30.8169,28.1588,1,23297.15,15.1236,6.9171,696.9653,6.8687,3086.0906,17.8395,7.8495,14847.7909,3.5813,72.6157,111.4787,1126.5019,9.4331,4.1491,3.3325,53.9286,123.2605,3.7508,1.3771,32.8063
2018-09-12,3.6731,38.0329,1.4019,1.6852,4.1464,1.3037,0.9723,22.059,6.4271,0.8616,0.7677,6.4003,280.0118,19.1197,8.2954,1.5307,3.7117,3.9939,101.9984,69.2207,9.0214,6.386,30.7844,28.0957,1,23294.05,15.032,6.9133,692.9801,6.8663,3068.2898,17.8983,7.8489,14824.7063,3.5822,72.2415,111.3901,1125.3848,9.4261,4.1458,3.3325,53.9785,123.4471,3.7509,1.375,32.7685
2018-09-13,3.6731,38.7346,1.3906,1.6781,4.1719,1.3003,0.9681,21.9189,6.4001,0.858,0.7649,6.3786,278.5991,18.9424,8.2351,1.5238,3.6961,3.9797,101.5278,68.5312,8.9665,6.2388,30.7812,28.0784,1,23273.64,14.8291,6.9074,685.4794,6.8453,3035.962,17.9186,7.8484,14792.0389,3.5742,71.7694,111.6366,1121.0549,9.4005,4.1458,3.3235,54.0319,123.5234,3.7509,1.3711,32.6246
2018-09-14,3.673,39.6376,1.3926,1.6759,4.1912,1.3015,0.9658,21.8414,6.3922,0.8569,0.7635,6.3691,277.8859,18.8453,8.2359,1.5222,3.689,3.9775,101.3786,68.1799,9.0071,6.1306,30.778,28.1549,1,23244.72,14.8475,6.911,684.4071,6.8579,3019.9909,17.9095,7.8475,14802.8468,3.5715,71.8212,111.9502,1119.6635,9.3939,4.1397,3.3129,54.0525,123.5857,3.7507,1.3714,32.6185
2018-09-15,3.6729,39.9435,1.3982,1.6824,4.1728,1.3039,0.9672,21.9079,6.4182,0.8602,0.7652,6.3932,279.4585,18.8891,8.2577,1.5276,3.7031,3.9924,101.8025,68.1066,9.0496,6.1704,30.7885,28.206,1,23264.25,14.9353,6.9177,687.0025,6.8683,3022.525,17.9107,7.8463,14822.35,3.5796,72.039,112.062,1121.7425,9.4169,4.1413,3.3103,54.1378,124.0675,3.7507,1.3742,32.705
2018-09-16,3.6728,39.8321,1.3982,1.6824,4.1726,1.3039,0.96575,21.9076,6.4179,0.8602,0.7652,6.3932,279.4435,18.8879,8.2578,1.5276,3.7032,3.9918,101.8031,68.1016,9.0497,6.1696,30.7876,28.2032,1,23264.25,14.936,6.9177,687.0037,6.8682,3022.4973,17.9113,7.8464,14822.1087,3.5806,72.0474,112.054,1121.7312,9.4168,4.1409,3.3104,54.1338,124.0519,3.7507,1.3742,32.7024
2018-09-17,3.673,39.7207,1.3945,1.67825,4.1616,1.303,0.9643,21.8274,6.3966,0.8575,0.7622,6.3707,278.5622,18.858,8.2055,1.5221,3.6877,3.9818,101.4767,68.0917,8.9726,6.2569,30.8048,28.2238,1,23309.16,14.943,6.9309,686.5334,6.8646,3020.0077,17.9184,7.8462,14879.2441,3.5808,72.4501,111.9478,1125.82,9.3993,4.1387,3.3172,54.1894,123.9355,3.7506,1.373,32.6288
2018-09-18,3.673,39.6312,1.3882,1.6741,4.1382,1.3013,0.9627,21.7761,6.3855,0.8559,0.7606,6.3578,277.5856,18.8161,8.1633,1.5181,3.6765,3.9777,101.2678,67.6928,8.9073,6.3628,30.8092,28.1766,1,23279.08,14.8993,6.918,685.2732,6.8632,3015.3908,17.9135,7.844,14879.2239,3.5821,72.6149,112.1427,1124.245,9.3891,4.1416,3.3088,54.0985,123.5938,3.7505,1.3711,32.5835
2018-09-19,3.6731,39.5937,1.3792,1.6748,4.1448,1.2951,0.9664,21.8042,6.3882,0.8563,0.7603,6.3609,276.8792,18.7719,8.1568,1.5137,3.6728,3.982,101.01335,66.9961,8.887,6.3083,30.7735,28.1568,1,23290.17,14.7279,6.9169,682.2844,6.8524,3018.8166,17.9123,7.8451,14865.4968,3.586,72.3181,112.3006,1121.5867,9.3922,4.1412,3.3047,53.9928,123.6779,3.7505,1.3698,32.4624
2018-09-20,3.6731,38.8222,1.3747,1.6674,4.1095,1.2911,0.9634,21.7782,6.3592,0.8525,0.7565,6.3323,275.7916,18.7907,8.1585,1.4999,3.6589,3.9665,100.7589,66.4979,8.8194,6.2375,30.7606,28.1068,1,23306.17,14.4638,6.9203,674.9741,6.8484,3021.4412,17.9106,7.8434,14830.629,3.5786,71.8145,112.3064,1118.9658,9.3666,4.1376,3.3019,54.043,123.6967,3.7505,1.3669,32.361
2018-09-21,3.6731,37.8338,1.3724,1.6626,4.0662,1.2913,0.958,21.7402,6.3404,0.8501,0.7596,6.3128,275.2368,18.8529,8.1462,1.496,3.6531,3.9572,100.4493,66.4707,8.7838,6.2693,30.664,28.0574,1,23289.49,14.3152,6.9098,666.6209,6.8492,3003.6009,17.9138,7.8142,14832.2812,3.5727,71.9892,112.6418,1115.4127,9.35,4.1316,3.2936,54.136,123.713,3.7505,1.3641,32.4202
2018-09-22,3.673,37.2345,1.372,1.6647,4.0517,1.2919,0.9584,21.7901,6.3489,0.8512,0.7645,6.32,276.0155,18.8285,8.1525,1.4966,3.6659,3.9622,100.5775,66.4798,8.7903,6.2925,30.6458,28.0995,1,23306,14.3087,6.9167,666.7025,6.8571,2999,17.9155,7.8093,14831.175,3.5705,72.121,112.575,1114.45,9.3564,4.132,3.2905,54.2203,124.005,3.7506,1.364,32.448
2018-09-23,3.673,37.2364,1.3724,1.6648,4.0516,1.2919,0.9584,21.7896,6.3491,0.8512,0.7645,6.3201,275.9974,18.8303,8.1521,1.4968,3.6661,3.9621,100.575,66.493,8.7903,6.2941,30.6451,28.093,1,23305.12,14.3149,6.9165,666.7025,6.8563,2999,17.9164,7.8094,14834.8719,3.5711,72.1224,112.5681,1114.5678,9.3558,4.132,3.2908,54.2238,123.912,3.7505,1.3641,32.4466
2018-09-24,3.673,37.264,1.3765,1.6636,4.0642,1.2937,0.961,21.7837,6.345,0.8506,0.7627,6.3157,275.4495,18.8836,8.1403,1.5013,3.6592,3.9607,100.5157,66.0935,8.7927,6.2122,30.6949,28.1177,1,23330.15,14.3187,6.9203,668.6847,6.8565,2999.9725,17.9204,7.8102,14882.4331,3.5743,72.6163,112.6473,1118.5066,9.3509,4.1326,3.2961,54.2419,123.6903,3.7504,1.3655,32.4346
2018-09-25,3.67305,37.7882,1.3796,1.6628,4.0968,1.2955,0.9654,21.7724,6.3415,0.8502,0.7606,6.3144,275.4225,18.9844,8.1322,1.5047,3.6503,3.9609,100.5586,65.808,8.798,6.1613,30.6815,28.1163,1,23333.5,14.3731,6.9206,670.9012,6.867,3001.7343,17.9165,7.8107,14912.531,3.5829,72.758,112.8921,1118.3782,9.35,4.1351,3.3028,54.3204,123.7438,3.7503,1.3659,32.4293
2018-09-26,3.6731,38.4118,1.3772,1.6638,4.0595,1.2974,0.96865,21.7969,6.3451,0.8507,0.7592,6.3182,275.4501,18.9401,8.1173,1.5015,3.6415,3.9641,100.7039,65.8602,8.8129,6.1287,30.6674,28.1362,1,23333.33,14.2547,6.9177,664.9449,6.8751,3000.9867,17.9168,7.8124,14923.6547,3.5847,72.5484,112.8896,1115.6492,9.3541,4.1389,3.3038,54.2559,123.8066,3.7503,1.3653,32.4463
2018-09-27,3.673,39.0354,1.3834,1.67385,4.0197,1.3046,0.9719,21.9614,6.3776,0.8551,0.7622,6.353,276.7271,18.8565,8.1288,1.5073,3.6548,3.9876,101.2353,65.7048,8.8273,6.0495,30.5604,28.2852,1,23333.73,14.1262,6.9213,661.7807,6.8826,2995.2775,17.9206,7.8139,14911.2456,3.6005,72.4831,113.0215,1112.7281,9.3812,4.1386,3.3027,54.1525,123.7174,3.7502,1.3661,32.4255
2018-09-28,3.673,40.4148,1.3851,1.6839,4.0217,1.2979,0.9777,22.1456,6.4202,0.861,0.7662,6.3989,278.67,18.7598,8.1536,1.5112,3.6802,4.0112,101.8969,65.61,8.8757,6.0189,30.4997,28.367,1,23354.96,14.1478,6.932,659.3854,6.8777,2978.4472,17.9007,7.8247,14905.6212,3.6273,72.4765,113.5239,1110.0081,9.4178,4.1389,3.3032,54.0492,123.7821,3.7502,1.3675,32.3498
2018-09-29,3.6728,41.2921,1.3849,1.6855,4.0524,1.291,0.9817,22.2053,6.4263,0.8618,0.7675,6.4048,278.6515,18.72,8.1466,1.5106,3.6874,4.01,101.95285,65.5946,8.892,6.0566,30.4613,28.318,1,23322.25,14.1466,6.9184,657.8175,6.8683,2962.4,17.8411,7.8288,14903.75,3.6386,72.453,113.6935,1110.2375,9.422,4.1385,3.3005,53.9845,123.705,3.7502,1.3676,32.334
2018-09-30,3.6728,41.29,1.3848,1.6854,4.052,1.2902,0.9816,22.2044,6.426,0.8617,0.7675,6.4046,278.6378,18.7147,8.1463,1.5105,3.6874,4.0099,102.0088,65.59,8.8913,6.0562,30.4622,28.3154,1,23322.25,14.1437,6.9184,657.8054,6.8683,2962.5217,17.8415,7.8287,14903.2747,3.6382,72.4559,113.7019,1110.1253,9.4217,4.1385,3.3005,53.9834,123.6673,3.7502,1.3676,32.3327
2018-10-01,3.673,40.6305,1.385,1.6874,4.0356,1.2817,0.983,22.2429,6.4332,0.8628,0.7668,6.4106,278.8588,18.6278,8.1497,1.5124,3.6937,4.0203,102.0972,65.4228,8.9192,5.9795,30.5343,28.2682,1,23311.88,14.1653,6.9139,657.9891,6.8688,2978.5838,17.8975,7.8277,14920.3327,3.6369,72.9658,113.9467,1111.4989,9.4295,4.1412,3.3028,54.1286,123.5923,3.7502,1.3705,32.2624
2018-10-02,3.6731,38.8518,1.3896,1.6936,3.9794,1.2819,0.9842,22.3471,6.4565,0.8659,0.7697,6.4339,279.9416,18.7755,8.1742,1.5163,3.7168,4.0409,102.5309,65.292,8.9892,5.9862,30.646,28.3046,1,23332.44,14.327,6.9227,659.6895,6.8687,3003.1155,17.9149,7.8343,15031.1058,3.6464,73.4188,113.7661,1117.8573,9.4536,4.1399,3.3107,54.2921,123.7238,3.7501,1.3737,32.3474
2018-10-03,3.6731,37.8991,1.3989,1.6947,3.9119,1.2836,0.9875,22.3215,6.4608,0.8665,0.7701,6.4365,279.6943,18.8403,8.1853,1.5261,3.7231,4.0435,102.6689,65.6306,9.0109,6.0282,30.7112,28.3073,1,23319.59,14.4384,6.9162,661.5706,6.8688,3015.7587,17.9173,7.8376,15092.8684,3.6392,73.4435,114.0078,1121.0581,9.4573,4.1401,3.3116,54.2651,123.5476,3.7502,1.3762,32.4095
2018-10-04,3.673,38.0918,1.4119,1.7012,3.9013,1.2893,0.9917,22.4138,6.4856,0.8698,0.7702,6.4593,281.8656,19.0879,8.2381,1.5409,3.7458,4.0619,103.1639,66.481,9.0527,6.1377,30.833,28.3099,1,23357.24,14.7474,6.9333,668.7286,6.8687,3022.379,17.9058,7.8358,15196.3819,3.6391,73.7895,114.1079,1130.238,9.4789,4.1463,3.3278,54.3624,123.9258,3.7502,1.3809,32.6582
2018-10-05,3.673,38.2743,1.416,1.6989,3.8683,1.2933,0.9927,22.385,6.4788,0.8686,0.7655,6.4478,282.0073,18.9945,8.2612,1.5486,3.7411,4.058,103.0593,66.7103,9.069,6.1566,30.9039,28.1537,1,23320.98,14.7989,6.9171,674.9184,6.8687,3032.3238,17.89,7.8344,15190.5328,3.6312,73.9767,113.8199,1130.5605,9.4722,4.1475,3.3245,54.2668,123.6852,3.7504,1.3819,32.8186
2018-10-06,3.673,38.05675,1.4181,1.6978,3.8414,1.294,0.99235,22.3549,6.4753,0.8681,0.7624,6.4418,282.039,18.8224,8.2616,1.5537,3.7357,4.0555,102.99,66.5982,9.0648,6.1334,30.93,28.138,1,23323,14.7747,6.9134,676.0025,6.8687,3032.65,17.8915,7.8349,15182.525,3.63,74.213,113.713,1131.675,9.4708,4.1465,3.3225,54.205,123.905,3.7507,1.3826,32.835
2018-10-07,3.673,37.8392,1.418,1.69985,3.841,1.294,0.992,22.3558,6.475,0.868,0.7623,6.442,282.0046,18.8205,8.2613,1.5536,3.7358,4.0557,102.9912,66.5908,9.065,6.1376,30.9307,28.1305,1,23318.61,14.7824,6.912,676.0091,6.8687,3032.3621,17.8909,7.835,15180.289,3.6291,74.2108,113.7152,1131.4107,9.4697,4.1466,3.3222,54.2065,123.8548,3.7506,1.3827,32.8364
2018-10-08,3.6731,37.772,1.4156,1.7019,3.8012,1.2974,0.9924,22.4197,6.4909,0.8701,0.7644,6.4433,282.9882,18.8607,8.2782,1.5517,3.7509,4.0632,103.2293,66.7522,9.0907,6.1422,30.9757,28.1045,1,23302.66,14.8463,6.9112,677.1211,6.911,3036.6924,17.9114,7.8306,15236.5967,3.6328,74.1425,113.4007,1134.5904,9.4807,4.156,3.3217,54.1715,123.5881,3.7504,1.3843,32.9455
2018-10-09,3.673,37.3134,1.4117,1.7037,3.7557,1.2964,0.9931,22.4754,6.4981,0.8711,0.7634,6.4638,283.082,18.9908,8.2771,1.5498,3.7563,4.0671,103.03065,66.5775,9.103,6.1149,30.9953,28.0905,1,23312.32,14.7901,6.917,681.2476,6.9225,3045.1515,17.9139,7.8329,15250.7227,3.6407,74.1871,113.1029,1134.8714,9.4898,4.1571,3.3227,54.2017,125.1785,3.7505,1.3842,32.9791
2018-10-10,3.6731,37.2116,1.4089,1.6987,3.7321,1.2979,0.9912,22.4424,6.4792,0.8685,0.7589,6.4407,282.3565,19.0729,8.2288,1.5453,3.7436,4.0515,102.832,66.3196,9.104,6.0803,31.0121,28.0312,1,23303.96,14.6465,6.9122,682.356,6.9224,3067.9647,17.9169,7.8369,15209.3332,3.6294,74.2785,112.8546,1136.595,9.472,4.1541,3.3234,54.1797,126.1262,3.7507,1.3819,32.9283
2018-10-11,3.6731,37.0869,1.4089,1.6907,3.7559,1.3042,0.9887,22.3435,6.4493,0.8645,0.7566,6.4085,281.1625,19.0659,8.2167,1.5389,3.7292,4.0355,102.2545,66.526,9.0294,5.997,31.076,28.0159,1,23312.25,14.6561,6.9149,685.9065,6.9133,3092.726,17.9124,7.8364,15213.7884,3.6324,74.0641,112.1938,1139.7513,9.4442,4.16,3.3271,54.1404,130.3863,3.7508,1.3797,32.7917
2018-10-12,3.6731,36.524,1.4047,1.6895,3.7822,1.3026,0.9908,22.2897,6.4446,0.8638,0.7578,6.4028,280.4262,18.9111,8.1854,1.5351,3.7154,4.0284,102.1442,66.0703,8.963,5.9115,30.8929,27.9682,1,23331.23,14.5228,6.9126,680.4349,6.9127,3086.3042,17.9222,7.8354,15196.3303,3.6294,73.6316,112.224,1132.1548,9.4371,4.1566,3.3297,54.0747,131.6876,3.751,1.3767,32.7294
2018-10-13,3.6731,36.5455,1.4054,1.692,3.783,1.3024,0.9917,22.3059,6.454,0.8651,0.7603,6.4122,280.4445,18.8586,8.1747,1.5366,3.716,4.0348,102.305,66.041,8.9607,5.8714,30.889,27.9685,1,23343.75,14.5246,6.9163,677.835,6.9198,3085.255,17.9279,7.8353,15192.625,3.6273,73.622,112.2035,1131.24,9.4452,4.1599,3.3316,54.0693,132.005,3.7514,1.3782,32.75
2018-10-14,3.673,36.5656,1.4056,1.6922,3.7829,1.3024,0.9917,22.309,6.4546,0.8652,0.7606,6.4117,280.4716,18.86,8.175,1.5368,3.7166,4.035,102.305,66.0414,8.9623,5.8743,30.8928,27.9674,1,23343.9,14.524,6.9163,678.052,6.9198,3086.6349,17.9298,7.8351,15194.526,3.628,73.6228,112.1998,1131.3258,9.4448,4.1594,3.3318,54.0696,132.0374,3.7513,1.3782,32.7504
2018-10-15,3.67305,36.6904,1.403,1.6899,3.76,1.3007,0.9883,22.2951,6.4462,0.864,0.7611,6.4057,279.4592,18.841,8.1614,1.5305,3.7097,4.03,102.1478,65.7324,8.961,5.8195,30.8795,27.989,1,23359.03,14.4287,6.9239,678.915,6.919,3094.9192,17.9215,7.8365,15214.3735,3.6328,73.7601,111.867,1131.3271,9.4385,4.1561,3.3361,54.0727,132.2654,3.7521,1.3771,32.6878
2018-10-16,3.6731,36.3686,1.4017,1.6889,3.7229,1.2961,0.9905,22.2972,6.4426,0.8635,0.7585,6.4004,278.1999,18.8069,8.1431,1.5197,3.7035,4.0275,102.0277,65.4486,8.9202,5.7505,30.8246,27.9799,1,23347.41,14.2599,6.9219,673.4006,6.9155,3083.0771,17.9172,7.8368,15175.2899,3.6428,73.432,112.1211,1125.097,9.4338,4.1513,3.3357,53.9211,133.1601,3.7519,1.3752,32.5779
2018-10-17,3.673,36.0468,1.4029,1.69565,3.7134,1.2979,0.9927,22.3904,6.4648,0.8665,0.7609,6.4243,279.1445,18.8149,8.1776,1.5216,3.7172,4.0422,102.4907,65.4577,8.9353,5.6491,30.8572,27.9691,1,23344.43,14.2069,6.9191,670.3369,6.9249,3056.0493,17.9145,7.8382,15172.8106,3.6466,73.349,112.3424,1126.094,9.4547,4.1528,3.3345,53.9137,133.1829,3.7519,1.3756,32.5127
2018-10-18,3.673,36.2802,1.4042,1.7024,3.6919,1.3052,0.9949,22.5101,6.494,0.8704,0.7648,6.4549,280.8482,18.995,8.237,1.5259,3.7412,4.0616,103.1123,65.6499,8.9971,5.6008,30.9637,28.0631,1,23362.26,14.3216,6.926,674.1651,6.9373,3074.6467,17.9125,7.8388,15196.0742,3.6551,73.5327,112.4008,1135.0148,9.4812,4.1598,3.337,53.9867,133.292,3.752,1.3794,32.6099
2018-10-19,3.673,36.5968,1.4047,1.7038,3.7151,1.3082,0.9965,22.5339,6.4992,0.8711,0.7668,6.4718,281.5944,19.1795,8.2454,1.5199,3.7461,4.0708,103.10615,65.6359,9.0148,5.6442,30.923,28.1906,1,23368.6,14.4041,6.9279,676.6527,6.9319,3084.7344,17.9155,7.8406,15186.5986,3.6608,73.3744,112.454,1131.9769,9.4925,4.1578,3.337,53.7879,133.4561,3.7521,1.3783,32.6003
2018-10-20,3.673,36.5695,1.4049,1.6984,3.7104,1.3105,0.9959,22.4576,6.4794,0.8684,0.7653,6.459,280.44,19.276,8.2257,1.5174,3.7302,4.063,103.1,65.5123,8.9885,5.6391,30.8995,28.1965,1,23345.25,14.401,6.9217,678.0475,6.9296,3076.97,17.9165,7.8415,15171.525,3.6583,73.35,112.53,1130.675,9.482,4.1573,3.3332,53.7288,133.55,3.752,1.3775,32.593
